id,score,title,report
zerg****,2,소수의견, 정말 안타까운건 알겠는데 그렇다고 해서 서울 도심한복판에서 불특정 다수의 선량한 시민들에게 화염병을 던지고 볼트새총으로 사격하는 행위는 도심테러행위일 뿐 어떤경우에서도 용납되어서는 안된다. 진압은 정당했고 억울하게 돌아가신 경찰분들에게 명복을 빕니다
skwt****,4,인천상륙작전, 영화나 드라마를보고 역사를 공부하지 말자 좀.
yaon****,2,기생충, 감독의 의도가 무엇이든 보는내내 불쾌하고마음이 불편했다.
gjtj****,10,기생충, 보고나서 먼지모르겟는데 자기전까지 기분이 다운되잇고 가슴이답답한건가 후유증있는영화 희망을그리는영화가아니라 희망을없애는 뭔가 현실이 뭔지는머리로알고있지만 희망을 갖고열심히사는 나에게 뒷통수 쾅
idso****,8,미션 임파서블: 로그네이션, mi6 국장이랑 레인이랑 닮은듯..
soul****,10,알라딘, 더빙으로 봤는데 알라딘 목소리는 안어울렸어요..지니 더빙은 정성화 배우가 했다고 해서 깜짝 놀랬네요 최고였어요 
fhtk****,10,베오울프, 어렸을때 잔인해서 못봤던걸 11년이 지나고 나서야 이 영화의 이름이 기억나 바로 다시 보았다. 11년의 기다림이 있었던것 같았다. 정말 웅장하고 익숙한 브금이 여기서 나온 줄 몰랐었고 스토리
adul****,5,패닉 룸, 나홀로 집에 어른 버전 느낌.엄마와 딸의 연기가 너무 침착해서 몰입도가 떨어짐
gha3****,10,원티드, 마지막 맥어보이의 대사를 들으면 한대 얻어맞은듯한 벙찜과 동시에
kais****,9,알라딘, 디즈니 실사영화중에서 꽤나 잘만든 편인듯. 지니랑 알라딘 연기가 매우 좋고 댄스실력도 대단했음
pink****,1,0.0MHz, 0점이 없어서 아쉽다. 여기 출연한 연기자들 앞으로 절대 연기하지 마라. 너들 연기 보고 토나오는 줄 알았다.
nys1****,10,기생충, 대작이다정말로 크게다가온다
miso****,9,엑스맨: 다크 피닉스, 그래도 저는 만족했어요 볼만했어요 마지막 엑스맨도 끝났네요 ㅜㅠ 이제 히어로물은 무엇을 보면 되려나요 하
riju****,10,기생충, 내가 지금 어느쪽을 응원하고 있는지에 따라 선과 악의 기준이 결정되는데 아마 우리 모두가 같진 않을 거라 확신한다. 감독은 계속 유도하고 있다. 
pene****,10,알라딘, 재밌음! 지루하지 않음
gha3****,10,이미테이션 게임, CG없이도 자신의 연기로 온전히 관객을 끌어들이고 공감시키며 몰입시킨다. 주연 베네딕트 컴버배치의 연기가 영화의 수준을  크게 올려버렸다.
bura****,10,기생충, 극한이던 평범하던 가진자들은더가지려하고 없는자들은 더가져보려노력을하는는데 .. 갈수록가진가들이 사회를 선을만들고 지키려하는데 없으면 죽여서라도빼앗고싶은사람의욕망 덧없이 다시태어나고싶구나
hone****,3,아틱, 평점 왜이리 높음?  실화를 바탕으로 정말 픽션없이 실화만 적는 내용인줄 ㅋㅋ
kamj****,9,기생충, 결코 유쾌하지않은 내용이긴하지만 어쩔수없이 공감가는 부분으로 여러가지 이야기를 하게 만드는 영화- 그속에 배우들의 연기력에 박수를!특히 함안댁 이정은반면 등급문제가 왜 나왔는지 알만합니다 조정해얄듯요..
dmsw****,10,로켓맨, 정말 감동적이에요ㅠㅠ맘이아프네요 노래가사하나하나가와닿았어요 최고! 연기지립니다
rive****,1,0.0MHz, 감독이 유튜브 영상 찍다가 캐스팅 된듯. 하... 좋은 원작을 개쓰레기를 만들어놨네. 보는 내내 투자자
ramo****,10,알라딘, 지니랑 쟈스민이 주인공
k992****,10,기생충, 고민중이면 무조껀 보는 쪽으로~~
kbh1****,10,기생충, 영화에 흔하지 않은 스토리 전개에 감동도 없는 걸로 뭐라하는사람 좀 있는데 오히려 영화자체가 선과 악을 구분하지않고 상징적으로 흘러가서 더 돋보였다 특히 박명훈 배우님 이분은 진짜다.
nasa****,1,걸캅스, 성평등을 떠나서 영화 연출 각본 죄다 진부한 쓰레기. 베댓에 공감
apor****,10,알라딘, 현란한 퍼레이드. 극장에서 봐야하는 이유입니다.
wkd0****,1,캡틴 마블, 마블 영화중에 가장 최악이 퍼스트 어벤져였는데..이건 거의 쌍벽수준이네..
wjde****,10,기생충, 영화관람이 끝나고 집에 오면서 많은 생각을 하게 되는 영화였습니다. 저도 한때 반지하를 살았는데 비록 지금도 낡은원룸에서 벗어나지 못했지만 그때가 생각나네요. 
angi****,10,알라딘, 하나도 안유치하고 너무 재미있었어요 
skst****,8,기생충, 시간가는 줄 모르고 볼 정도로 재미있지만 또 그 속에 담긴 서민들의 한이 느껴지는 잘 만들어진 블랙코미디
woon****,10,기생충, 흠잡을 때 없는 영화이지 않을까 조심스럽게 생각한다. 세심한 연출과 탄탄한 스토리 배우들의 연기까지 정말이지 오랜만에 삼박자가 맞는 영화를 본 듯하다.. 그래서 영화의 마지막에 비극성이 고조되지 않았나 생각한다. 뼈를 때리는 풍자다
acad****,10,어벤져스: 엔드게임, 사랑해 3000만큼 영원히
foav****,8,신의 한 수, 틀닥들끼리 스릴러 펼쳤으면 지루해 디졌을듯
chlg****,2,0.0MHz, 정은지때문에봤는데 정은지만 연기잘하고 나머지는....
9057****,1,캡틴 마블, 하.. CG가 아깝다.
ming****,5,명탐정 피카츄, 보는내내 주토피아 생각 밖에 안남
itsm****,5,0.0MHz, 아이돌이라는 장점이 영화 관객수와 흥행을 이끌지만 아이돌의 맹점은 영화 자체의 몰입도를 흐트러 뜨리네요 공포의순간이 예능때 보여주던 사투리와 이미지가 겹쳐서 몰입도를 상당히 떨어뜨리네요 역할을 할 수 있는것과 역할에 몰입하게 만드는 것의 차이
jo77****,1,걸캅스, 진심...??입니까...??
picn****,10,걸캅스, 그남들이 평점 테러해놓은거 보니 꼭 봐야하는 영화네
choi****,9,프로포즈, 사람은 오래같이 지내면 정듬
dldu****,10,알라딘, 2번봤는데 또 볼거에요!! 최고!
nils****,2,기생충, 상 받고 잘 만든 영화라는데 보는내내 끔찍했다 극장에 청소년들도 많앗는데 청불 해야됨
rabb****,10,알라딘, 최고에요..내일 또 보러가려구요
alsu****,7,의혹, 여검사로 나온 배우...어딘가 미스터리하게 생겨서...찾아 보니...같은 장르(미스터리
yust****,10,신의 한 수, 연기들이 다들 미쳤어요 ...
nimu****,6,더 파티, The Party...
sda3****,1,기생충, 저는 이해가 안되는게 왜 이렇게 잔인한 영화가 15세 관람가 인가에요  당장 19세로 바꾸세요
ppar****,8,기생충, 집중해서 혼영하는데옆에 사람들 너무 킁킁 거린다. 
heej****,10,알라딘, 역시 디즈니 영화 ㅜㅜ 색감도 이쁘고 음악도 신나고 .. 디즈니실사 영화 중 최고인듯 ..!! 
112s****,10,알라딘, 영화 보는 동안만큼은 정말 행복했습니다 ㅠㅠㅠㅠ
yjjo****,10,알라딘, 영화보는 내내 설렌건 처음이에요ㅠㅠ 자스민공주도 진짜 아름다웠구요!! 알라딘이 왕자로 변하고 파티에서 자스민이랑 춤출 때
alsu****,7,프라이멀 피어, 30세 가까운 나이에 19세 소년 역이라니~!  그것도 데뷔작~?  에드워드 노튼의 &amp;#34;일루셔니스트(마술사
hyun****,10,내 아내의 모든 것, 아 감독의 연출력에
msey****,10,나의 히어로 아카데미아 더 무비: 두 명의 히어로, 너무 좋아요 역시 나의 히어로 아카데미아
nils****,8,극한직업, 믿고보는 이하늬... 
dust****,10,기생충, 진짜 15세 어찌받았누?
wkdr****,10,알라딘, 애들한테는 10점 어른한테는 시계방향
i_am****,10,뮬란, 내 인생영화 더빙판최고
swsb****,10,알라딘, 진짜 아름다운영화였어요 ㅜㅜ
jses****,10,주먹이 운다, 내 인생 최고의 영화중 하나..
song****,10,은밀하게 위대하게, 난 너무 재밌게 봤는데 다들 왜 이러지? 웹툰이 원래 있었던건가? 암튼.너무 재밌게봄~
whit****,10,알라딘, 존잼존잼존잼존잼 ㄹㅇ 원작을 뛰어넘은듯.절대 못하진 않음
tock****,10,엑스맨: 퍼스트 클래스, 화려하게 부활했다가 다시 망했습니다
gkdm****,10,파이브 피트, 최고야 진짜진짜 정말 콜 헤일리 사랑해
tjjh****,10,기생충, 재밌게 잘 봤습니다 열자
purp****,10,기생충, 상탄 이유를 바로 알았다.
yje0****,6,기생충, 왜 화가나는거지... 자격지심이 드는건 나혼자 생각인건가...
yeri****,1,기생충, 이해안가는 설정이 많았다이선균이 굳이 왜 죽어야하지 ?막나가는 재벌 2세도아니고 자수성가 사업가일수도 있는데조여정과 아들은 왜그런 수모를 당하는지 ㅠㅠ지하실남자도토할거같았다그리고 이건 15세는 절대 아니지.나에겐 여러모로 최악의 영화였다 ㅠ
nona****,10,기생충, 처음으로 영화관에서 두 번 봄
begg****,1,걸캅스, 완전 쓰레기  160만? ㅎㅎ
g-ba****,8,왓칭, 연기력은 정말 좋았으나 스토리는 약간아쉬웠다.그럭저럭 볼만함
tree****,10,엑스맨: 다크 피닉스, 저는 이 영화가 스릴감 넘치고 줄거리도 좋았다고 생각합니다
ayhh****,10,기생충, 작품성 있지만 한국영화니까 다 이해되고 끝나고 나니 머릿속이 좀 복잡하고 여운이 남았다.자본주의 사회 우리의 현실... 
alsw****,8,엑스맨: 다크 피닉스, 여러분 미스틱 죽나요??
alsw****,8,엑스맨: 다크 피닉스, 여러분 미스틱 죽나요??
jip9****,10,알라딘, ㅠㅠ진짜 최고 옆에 혼자보러온 남자분 박수치고 난리남ㅋㅋㅋㅋ
woal****,6,극장판 소드 아트 온라인 -오디널 스케일-, 오타쿠들이 좋아할만한 애니메이션 영화
wkda****,6,킬러의 보디가드, 사무엘잭슨은 진짜좀지겹다ㅡㅡ흑형은 덴젤워싱턴이 원톱인듯
gksl****,2,걸캅스, 와 씹 개노잼 ㅡㅡ 액션신은 별로 없고 이성경은 경찰역할 전혀 없고 저게 어찌 강력반이야 라미란은 그나마 볼만햇지만 댓알바 엄청쓰네  별 하나주기도 아까워 
yye2****,10,알라딘, ost 진짜 대박이에요 ㅠㅠㅠ 아직까지 계속 생각나서 아침마다 무한 재생 중입니당 
clea****,1,기생충, 마지막 장면에 나오는 모르스부호처럼 관객에게 시종일관 감독의 모르스 부호를 내 보내는 영화 그래서 깜빡이는 등이 이상하게 생각되듯 곳곳에 이상한 상징같은게 너무 많은영화 좌파는 거짓으로 탄핵을 해도 용서받을수 있다고 얘기하는듯 어쩔수 없었으므로
hr24****,10,걸캅스, 아무생각없이 봤는데 의외로 재미남
jueu****,10,도어락, 공효진이 의외의 캐릭터를 맡은게 흥미롭고 잘 소화한것 같다
ab00****,10,알라딘, 큰 스토리 흐름은 남기되 현시대에 맞춰 세세하게 신경쓴게 보여서 물개박수 치는 중. 특히 자스민은 세심하게 공들여서 서사 다듬고 고친게 보여서 너무 만족스러움. a whole new world 들으러 갔다가 speechless에 홀리고 옴.
jang****,10,알라딘, 하루종일 머릿속에서 ost가 재생되고 있다...프린스알리페뷸러스히 알리 아바브와
sang****,8,알라딘, 음악에 힙합 섞은게 신선해서 좋았음 위스미스 하드캐리
mhlo****,8,기생충, 잼있게봤음 훔훔 혼자봤음
jsaj****,1,기생충, 황금종려상에 속지마세요! 절대 자식이랑 보지마세요. 선정적이며 살인장면이 잔인합니다. 내용도 단순하며 감동도없고 지루하며 최악의 영화라 생각합니다. 이렇게 흥행될영화가 아닙니다. 1점도 아깝씁니다 .  ㅠ ㅠ
dudr****,10,기생충, 우리 모습과 별반 다를 거 없는 영화
jy21****,10,기생충, 생각이 많아지는 영화?? ^^;
h140****,10,알라딘, 그냥 끝까지 지루할틈없이 재밌다
haey****,10,알라딘, 아름다운 노래와 이야기 맑아진다. 디즈니 사랑
dudw****,10,캡틴 마블, 최고의영화최고의영화
jy21****,10,알라딘, 아이와 오랫만에 아름다운 영화를 봤네요^^
jwoo****,10,어벤져스: 엔드게임, 고마웠다 나의 멋진 어벤져스 히어로들 덕분에 행복했다~~ㅠㅠ
asdp****,8,기생충, 재밌었어요 볼만합니다
toot****,1,어벤져스: 엔드게임, 너무 재밌게 봤어여 감동도 많이 받았습니다
minj****,10,본 투 비 블루, 지독하리만큼 씁쓸하고 쓸쓸하고 끝끝내 비극적인..그러면서도 그의 노래와 트럼펫 연주는 몇날 며칠간 내 머리를 떠나지않는다그리고 에단 호크가 왜 명배우인지도 너무나 잘 알 수 있는 또 하나의 영화
kill****,9,엑스맨: 다크 피닉스, 세계관따위 신경 안쓰고 엑스맨 : 외전 정도로 생각하고 보면 아주 재밌는 팝콘무비가 될 수 있습니다. 저건 왜저래? 쟤는 왜저래? 라는 의문을 품는순간 엑스맨 팬들은 격노할수 밖에 없는 영화.
kims****,10,데블스 에드버킷, 눈에 보이는 현실보다 진짜인 현실을 보게끔 만든 영화 
onyo****,10,기생충, 평론가 평점 9점
bark****,10,알라딘, 동화같은 이야기. 하루를 마무리하며 보기 좋다.
mo10****,10,기생충, 굳굳  재밌게 잘 봤음!! 굳굳  재밌게 잘 봤음!!
ppip****,10,기생충, 재밌어요 시간도 빨리가고!!!!
nyte****,10,어벤져스: 엔드게임, 너무 재미있게 잘봤어요 아이가 진짜좋아하네요
slee****,10,신의 한 수, 신의한수 스핀오프작품인 귀수가 제작중이라네요! 아쉽게도 정우성씨는 나오지 않지만 기대중입니다!
lgn2****,10,기생충, 평식이가 8점줬다 보러가자
bert****,10,알라딘, 어릴적 아무생각없이 비디오 빌려보던 꼬꼬마가 30대 아재가 되었습니다.보면서 울컥했네요. 너무 재밌게봤습니다
julu****,1,기생충, 뻔하고.
cho0****,10,기생충, 시계방향...??15세를 좀 넘은것 같지만 의미있는 영화였습니다.
glgk****,10,알라딘, 미비포유가 내 인생 최고의 원작이엇눈데 바뀜.... 영화관에서 두번봣어요
sang****,10,뷰티 인사이드, 음악이랑 영상이 너무좋아요
rlaw****,10,케이 팩스, 심오하고 어려운데 뭔가 눈을 떼지 못하게 함.. 중간에 폰 만지면 첨부터 다시 봐야하는 영화. 두번이상 봐야 할것 같다
hddp****,1,걸캅스, 시간이 아깝다 유치한 영화.
luis****,8,김군, 닮음에서 닮음으로 
luis****,7,기생충, 캐비어로 알밥을 지은 듯한 맛
love****,10,기생충, 너무 재밌어요 기대이상 스포 하나도 안보고가길 잘한듯!!!^^
mamm****,10,기생충, 별 생각없이 영화로만 생각하고 보면 잼나요 ㅋ
okor****,10,기생충, 말이 필요없다.. 가서 봐라.. 보고 나서 더 생각나게 하는 영화.
jay_****,5,해프닝, 1점도 많고 10점도 많으니 5점 드리겠습니다 그 이유는
blur****,10,당갈, 극장에서 안본게 미안할 정도. 인생영화를 자꾸 인도영화에서 발견하는 나를 발견 ㅎ 진짜 최고입니다. 
muni****,10,기생충, 쩔어요 그냥 봐보세요 쩖
male****,8,기생충, 넘 기대를 했는지 송강호의 연기는 매번 비슷한 느낌
hoon****,5,로켓맨, 태런 에저튼
kimd****,9,500일의 썸머, 사랑을 위한 고뇌와 대화가 필요해
shio****,6,엑스맨: 다크 피닉스, 이게 끝... 종결... X맨 마지막이야기라고 난 마블팬인데 이걸 종결이라고 내놨다면 나 화가 났을거야  종결보단 시작에 가까운 이야기
